round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Sweet 16,6,Illinois,23,1066,0.023,0.11844444444444445,-0.09544444444444444,-0.8058161350844277
Sweet 16,5,Oregon,21,1095,0.021,0.12166666666666667,-0.10066666666666667,-0.8273972602739725
Sweet 16,8,Louisville,33,1235,0.033,0.13722222222222222,-0.10422222222222222,-0.7595141700404858
Sweet 16,6,Ole Miss,23,1196,0.023,0.1328888888888889,-0.1098888888888889,-0.826923076923077
Sweet 16,7,Saint Mary's,19,1188,0.019,0.132,-0.113,-0.8560606060606061
Sweet 16,5,Clemson,24,1302,0.024,0.14466666666666667,-0.12066666666666667,-0.8341013824884793
Sweet 16,6,BYU,29,1365,0.029,0.15166666666666667,-0.12266666666666667,-0.8087912087912088
Sweet 16,5,Michigan,33,1528,0.033,0.16977777777777778,-0.13677777777777778,-0.8056282722513088
Sweet 16,16,Alabama St,0,1235,0.0,0.13722222222222222,-0.13722222222222222,-1.0
Elite 8,2,Michigan St,257,2128,0.257,0.23644444444444446,0.02055555555555555,0.08693609022556388
Elite 8,14,UNC Wilmington,0,39,0.0,0.004333333333333333,-0.004333333333333333,-1.0
Elite 8,16,SIUE,0,42,0.0,0.004666666666666667,-0.004666666666666667,-1.0
Elite 8,16,Norfolk St,0,51,0.0,0.005666666666666667,-0.005666666666666667,-1.0
Elite 8,15,Wofford,0,56,0.0,0.006222222222222222,-0.006222222222222222,-1.0
Elite 8,15,Bryant,0,58,0.0,0.0064444444444444445,-0.0064444444444444445,-1.0
Elite 8,16,American,0,59,0.0,0.006555555555555556,-0.006555555555555556,-1.0
Elite 8,15,Omaha,0,61,0.0,0.0067777777777777775,-0.0067777777777777775,-1.0
Elite 8,14,Montana,0,71,0.0,0.00788888888888889,-0.00788888888888889,-1.0
Elite 8,14,Lipscomb,0,80,0.0,0.008888888888888889,-0.008888888888888889,-1.0
Elite 8,14,Troy,0,91,0.0,0.01011111111111111,-0.01011111111111111,-1.0
Elite 8,15,Robert Morris,0,99,0.0,0.011,-0.011,-1.0
Elite 8,13,Grand Canyon,0,111,0.0,0.012333333333333333,-0.012333333333333333,-1.0
