round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Championship,11,San Diego St,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Championship,13,High Point,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Championship,8,UConn,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Championship,7,Kansas,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,11,Texas,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,9,Baylor,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,7,Marquette,0,21,0.0,0.002142857142857143,-0.002142857142857143,-1.0
Championship,10,New Mexico,0,25,0.0,0.002551020408163265,-0.002551020408163265,-1.0
Championship,6,BYU,2,125,0.01,0.012755102040816327,-0.0027551020408163266,-0.216
Championship,12,UC San Diego,0,27,0.0,0.0027551020408163266,-0.0027551020408163266,-1.0
Championship,9,Georgia,0,29,0.0,0.0029591836734693877,-0.0029591836734693877,-1.0
Championship,9,Creighton,0,32,0.0,0.0032653061224489797,-0.0032653061224489797,-1.0
Championship,10,Arkansas,0,33,0.0,0.0033673469387755102,-0.0033673469387755102,-1.0
Championship,2,Alabama,6,332,0.03,0.03387755102040816,-0.003877551020408161,-0.11445783132530116
Championship,7,UCLA,0,45,0.0,0.004591836734693878,-0.004591836734693878,-1.0
Championship,5,Michigan,2,155,0.01,0.015816326530612244,-0.0058163265306122435,-0.3677419354838709
Championship,4,Texas A&M,0,59,0.0,0.006020408163265306,-0.006020408163265306,-1.0
Championship,6,Ole Miss,0,61,0.0,0.006224489795918367,-0.006224489795918367,-1.0
Championship,12,Colorado St,0,62,0.0,0.006326530612244898,-0.006326530612244898,-1.0
Championship,16,Alabama St,2,169,0.01,0.017244897959183672,-0.007244897959183672,-0.4201183431952662
Championship,5,Oregon,0,73,0.0,0.007448979591836735,-0.007448979591836735,-1.0
Championship,11,Drake,0,73,0.0,0.007448979591836735,-0.007448979591836735,-1.0
Championship,11,VCU,0,75,0.0,0.007653061224489796,-0.007653061224489796,-1.0
Championship,7,Saint Mary's,0,82,0.0,0.00836734693877551,-0.00836734693877551,-1.0
Championship,4,Maryland,0,82,0.0,0.00836734693877551,-0.00836734693877551,-1.0
Championship,3,Wisconsin,0,96,0.0,0.009795918367346938,-0.009795918367346938,-1.0
Championship,8,Gonzaga,0,96,0.0,0.009795918367346938,-0.009795918367346938,-1.0
Championship,5,Clemson,0,108,0.0,0.011020408163265306,-0.011020408163265306,-1.0
Championship,3,Texas Tech,0,119,0.0,0.012142857142857143,-0.012142857142857143,-1.0
Championship,8,Louisville,0,136,0.0,0.013877551020408163,-0.013877551020408163,-1.0
Championship,2,Tennessee,5,454,0.025,0.0463265306122449,-0.021326530612244897,-0.46035242290748896
