advanced_through,to_reach,seed,team,frequency
Second Round,Sweet 16,12,Murray St,0.028528528528528527
Second Round,Sweet 16,11,S Dakota St,0.025525525525525526
Second Round,Sweet 16,12,Colorado St,0.02252252252252252
Second Round,Sweet 16,12,Gonzaga,0.01951951951951952
Second Round,Sweet 16,13,Miami OH,0.018018018018018018
Second Round,Sweet 16,14,Vermont,0.018018018018018018
Second Round,Sweet 16,14,Charleston,0.018018018018018018
Second Round,Sweet 16,11,Fairfield,0.018018018018018018
Second Round,Sweet 16,13,W Illinois,0.016516516516516516
Second Round,Sweet 16,10,Tennessee,0.016516516516516516
Second Round,Sweet 16,8,Clemson,0.015015015015015015
Second Round,Sweet 16,15,FDU,0.013513513513513514
Second Round,Sweet 16,15,High Point,0.012012012012012012
Second Round,Sweet 16,13,Idaho,0.012012012012012012
Second Round,Sweet 16,10,Colorado,0.012012012012012012
Second Round,Sweet 16,13,Green Bay,0.010510510510510511
Second Round,Sweet 16,14,UC San Diego,0.009009009009009009
Second Round,Sweet 16,15,Holy Cross,0.009009009009009009
Second Round,Sweet 16,9,Princeton,0.0075075075075075074
Second Round,Sweet 16,11,NEB/RICH,0.0075075075075075074
Second Round,Sweet 16,9,USC,0.006006006006006006
Second Round,Sweet 16,9,Virginia Tech,0.006006006006006006
Second Round,Sweet 16,14,Howard,0.0045045045045045045
Second Round,Sweet 16,15,Jacksonville,0.0045045045045045045
Second Round,Sweet 16,9,Syracuse,0.0045045045045045045
Second Round,Sweet 16,16,CA Baptist,0.0015015015015015015
Second Round,Sweet 16,10,UVA/ASU,0.0015015015015015015
Sweet 16,Elite 8,3,TCU,0.18768768768768768
Sweet 16,Elite 8,3,Ohio State,0.1816816816816817
Sweet 16,Elite 8,3,Duke,0.17267267267267267
Sweet 16,Elite 8,3,Louisville,0.16966966966966968
Sweet 16,Elite 8,4,West Virginia,0.09309309309309309
Sweet 16,Elite 8,4,North Carolina,0.08558558558558559
Sweet 16,Elite 8,4,Oklahoma,0.08408408408408409
Sweet 16,Elite 8,4,Minnesota,0.06606606606606606
Sweet 16,Elite 8,6,Washington,0.02702702702702703
Sweet 16,Elite 8,6,Notre Dame,0.02252252252252252
Sweet 16,Elite 8,6,Alabama,0.021021021021021023
Sweet 16,Elite 8,5,Michigan St,0.018018018018018018
Sweet 16,Elite 8,6,Baylor,0.018018018018018018
Sweet 16,Elite 8,7,NC State,0.018018018018018018
Sweet 16,Elite 8,5,Ole Miss,0.018018018018018018
Sweet 16,Elite 8,5,Maryland,0.016516516516516516
Sweet 16,Elite 8,5,Kentucky,0.015015015015015015
Sweet 16,Elite 8,7,Texas Tech,0.012012012012012012
Sweet 16,Elite 8,8,Oklahoma St,0.012012012012012012
Sweet 16,Elite 8,10,Villanova,0.010510510510510511
Sweet 16,Elite 8,11,Rhode Island,0.009009009009009009
Sweet 16,Elite 8,7,Georgia,0.0075075075075075074
Sweet 16,Elite 8,7,Illinois,0.0075075075075075074
Sweet 16,Elite 8,12,Murray St,0.006006006006006006
Sweet 16,Elite 8,10,Tennessee,0.0045045045045045045
Sweet 16,Elite 8,12,Gonzaga,0.0045045045045045045
Sweet 16,Elite 8,11,Fairfield,0.003003003003003003
Sweet 16,Elite 8,9,Princeton,0.003003003003003003
Sweet 16,Elite 8,11,S Dakota St,0.003003003003003003
Sweet 16,Elite 8,14,Vermont,0.003003003003003003
Sweet 16,Elite 8,14,Charleston,0.003003003003003003
Sweet 16,Elite 8,8,Iowa State,0.003003003003003003
Sweet 16,Elite 8,12,James Madison,0.0015015015015015015
Sweet 16,Elite 8,10,Colorado,0.0015015015015015015
Sweet 16,Elite 8,15,FDU,0.0015015015015015015
Sweet 16,Elite 8,8,Oregon,0.0015015015015015015
Sweet 16,Elite 8,8,Clemson,0.0015015015015015015
Sweet 16,Elite 8,9,Virginia Tech,0.0015015015015015015
Sweet 16,Elite 8,15,Holy Cross,0.0015015015015015015
Sweet 16,Elite 8,16,CA Baptist,0.0015015015015015015
Elite 8,Final Four,2,Vanderbilt,0.13213213213213212
Elite 8,Final Four,2,Michigan,0.12012012012012012
Elite 8,Final Four,2,LSU,0.11711711711711711
Elite 8,Final Four,2,Iowa,0.10810810810810811
Elite 8,Final Four,3,Ohio State,0.03903903903903904
Elite 8,Final Four,3,TCU,0.03303303303303303
Elite 8,Final Four,3,Louisville,0.028528528528528527
Elite 8,Final Four,3,Duke,0.028528528528528527
Elite 8,Final Four,4,Oklahoma,0.018018018018018018
Elite 8,Final Four,4,West Virginia,0.016516516516516516
Elite 8,Final Four,4,Minnesota,0.010510510510510511
Elite 8,Final Four,4,North Carolina,0.009009009009009009
Elite 8,Final Four,6,Notre Dame,0.006006006006006006
Elite 8,Final Four,6,Washington,0.0045045045045045045
Elite 8,Final Four,5,Michigan St,0.003003003003003003
Elite 8,Final Four,11,Rhode Island,0.003003003003003003
Elite 8,Final Four,6,Baylor,0.0015015015015015015
Elite 8,Final Four,8,Oklahoma St,0.0015015015015015015
Elite 8,Final Four,7,Georgia,0.0015015015015015015
Elite 8,Final Four,6,Alabama,0.0015015015015015015
Elite 8,Final Four,5,Kentucky,0.0015015015015015015
Elite 8,Final Four,8,Oregon,0.0015015015015015015
Elite 8,Final Four,10,Villanova,0.0015015015015015015
Elite 8,Final Four,7,NC State,0.0015015015015015015
Elite 8,Final Four,9,Virginia Tech,0.0015015015015015015
Elite 8,Final Four,5,Ole Miss,0.0015015015015015015
Elite 8,Final Four,7,Texas Tech,0.0015015015015015015
Final Four,Championship,2,LSU,0.02702702702702703
Final Four,Championship,2,Vanderbilt,0.025525525525525526
Final Four,Championship,2,Iowa,0.021021021021021023
Final Four,Championship,3,TCU,0.012012012012012012
Final Four,Championship,2,Michigan,0.012012012012012012
Final Four,Championship,3,Ohio State,0.006006006006006006
Final Four,Championship,4,Oklahoma,0.006006006006006006
Final Four,Championship,3,Louisville,0.006006006006006006
Final Four,Championship,3,Duke,0.006006006006006006
Final Four,Championship,4,North Carolina,0.003003003003003003
Final Four,Championship,4,West Virginia,0.0015015015015015015
Final Four,Championship,7,NC State,0.0015015015015015015
Final Four,Championship,11,Rhode Island,0.0015015015015015015
Championship,N/A,2,LSU,0.0075075075075075074
Championship,N/A,2,Iowa,0.006006006006006006
Championship,N/A,2,Vanderbilt,0.0045045045045045045
Championship,N/A,4,Oklahoma,0.003003003003003003
Championship,N/A,3,TCU,0.003003003003003003
Championship,N/A,2,Michigan,0.003003003003003003
Championship,N/A,3,Duke,0.0015015015015015015
