advanced_through,to_reach,seed,team,frequency
Second Round,Sweet 16,7,Georgia,0.06015037593984962
Second Round,Sweet 16,9,Virginia Tech,0.05263157894736842
Second Round,Sweet 16,14,Howard,0.05263157894736842
Second Round,Sweet 16,13,W Illinois,0.05263157894736842
Second Round,Sweet 16,14,UC San Diego,0.045112781954887216
Second Round,Sweet 16,9,USC,0.03759398496240601
Second Round,Sweet 16,15,High Point,0.03759398496240601
Second Round,Sweet 16,14,Charleston,0.03007518796992481
Second Round,Sweet 16,15,Jacksonville,0.03007518796992481
Second Round,Sweet 16,16,CA Baptist,0.022556390977443608
Second Round,Sweet 16,16,UTSA,0.007518796992481203
Second Round,Sweet 16,16,SOU/SAM,0.007518796992481203
Second Round,Sweet 16,16,MOST/SFA,0.007518796992481203
Sweet 16,Elite 8,3,TCU,0.3609022556390977
Sweet 16,Elite 8,3,Duke,0.3308270676691729
Sweet 16,Elite 8,3,Ohio State,0.3082706766917293
Sweet 16,Elite 8,3,Louisville,0.2556390977443609
Sweet 16,Elite 8,4,West Virginia,0.21052631578947367
Sweet 16,Elite 8,4,North Carolina,0.16541353383458646
Sweet 16,Elite 8,5,Michigan St,0.13533834586466165
Sweet 16,Elite 8,4,Oklahoma,0.11278195488721804
Sweet 16,Elite 8,4,Minnesota,0.11278195488721804
Sweet 16,Elite 8,7,NC State,0.11278195488721804
Sweet 16,Elite 8,10,Colorado,0.09774436090225563
Sweet 16,Elite 8,6,Baylor,0.09774436090225563
Sweet 16,Elite 8,6,Alabama,0.09022556390977443
Sweet 16,Elite 8,11,Rhode Island,0.08270676691729323
Sweet 16,Elite 8,7,Illinois,0.06015037593984962
Sweet 16,Elite 8,8,Oklahoma St,0.06015037593984962
Sweet 16,Elite 8,11,Fairfield,0.05263157894736842
Sweet 16,Elite 8,12,Murray St,0.05263157894736842
Sweet 16,Elite 8,10,Villanova,0.045112781954887216
Sweet 16,Elite 8,6,Washington,0.045112781954887216
Sweet 16,Elite 8,8,Iowa State,0.045112781954887216
Sweet 16,Elite 8,15,Holy Cross,0.045112781954887216
Sweet 16,Elite 8,11,S Dakota St,0.045112781954887216
Sweet 16,Elite 8,6,Notre Dame,0.03759398496240601
Sweet 16,Elite 8,5,Kentucky,0.03759398496240601
Sweet 16,Elite 8,5,Ole Miss,0.03759398496240601
Sweet 16,Elite 8,7,Texas Tech,0.03759398496240601
Sweet 16,Elite 8,9,Princeton,0.03759398496240601
Sweet 16,Elite 8,5,Maryland,0.03759398496240601
Sweet 16,Elite 8,14,Vermont,0.03759398496240601
Sweet 16,Elite 8,12,James Madison,0.03007518796992481
Sweet 16,Elite 8,9,Syracuse,0.022556390977443608
Sweet 16,Elite 8,14,Charleston,0.022556390977443608
Sweet 16,Elite 8,8,Oregon,0.022556390977443608
Sweet 16,Elite 8,10,Tennessee,0.022556390977443608
Sweet 16,Elite 8,10,UVA/ASU,0.022556390977443608
Sweet 16,Elite 8,12,Gonzaga,0.015037593984962405
Sweet 16,Elite 8,15,FDU,0.015037593984962405
Sweet 16,Elite 8,12,Colorado St,0.015037593984962405
Sweet 16,Elite 8,13,W Illinois,0.015037593984962405
Sweet 16,Elite 8,8,Clemson,0.015037593984962405
Sweet 16,Elite 8,13,Miami OH,0.015037593984962405
Sweet 16,Elite 8,13,Idaho,0.007518796992481203
Sweet 16,Elite 8,7,Georgia,0.007518796992481203
Sweet 16,Elite 8,16,CA Baptist,0.007518796992481203
Sweet 16,Elite 8,9,Virginia Tech,0.007518796992481203
Sweet 16,Elite 8,13,Green Bay,0.007518796992481203
Sweet 16,Elite 8,14,UC San Diego,0.007518796992481203
Sweet 16,Elite 8,15,Jacksonville,0.007518796992481203
Sweet 16,Elite 8,9,USC,0.007518796992481203
Sweet 16,Elite 8,16,MOST/SFA,0.007518796992481203
Sweet 16,Elite 8,14,Howard,0.007518796992481203
Elite 8,Final Four,2,Michigan,0.16541353383458646
Elite 8,Final Four,2,Vanderbilt,0.15789473684210525
Elite 8,Final Four,3,Duke,0.15037593984962405
Elite 8,Final Four,2,Iowa,0.14285714285714285
Elite 8,Final Four,3,TCU,0.14285714285714285
Elite 8,Final Four,2,LSU,0.13533834586466165
Elite 8,Final Four,4,West Virginia,0.09022556390977443
Elite 8,Final Four,3,Louisville,0.08270676691729323
Elite 8,Final Four,3,Ohio State,0.07518796992481203
Elite 8,Final Four,4,North Carolina,0.06766917293233082
Elite 8,Final Four,5,Michigan St,0.06015037593984962
Elite 8,Final Four,4,Oklahoma,0.045112781954887216
Elite 8,Final Four,12,Murray St,0.03007518796992481
Elite 8,Final Four,6,Baylor,0.03007518796992481
Elite 8,Final Four,10,Colorado,0.03007518796992481
Elite 8,Final Four,11,Rhode Island,0.03007518796992481
Elite 8,Final Four,4,Minnesota,0.03007518796992481
Elite 8,Final Four,8,Oklahoma St,0.03007518796992481
Elite 8,Final Four,5,Kentucky,0.022556390977443608
Elite 8,Final Four,7,NC State,0.022556390977443608
Elite 8,Final Four,11,Fairfield,0.015037593984962405
Elite 8,Final Four,12,Gonzaga,0.015037593984962405
Elite 8,Final Four,9,Syracuse,0.015037593984962405
Elite 8,Final Four,8,Iowa State,0.015037593984962405
Elite 8,Final Four,12,Colorado St,0.015037593984962405
Elite 8,Final Four,14,Vermont,0.015037593984962405
Elite 8,Final Four,11,S Dakota St,0.015037593984962405
Elite 8,Final Four,5,Maryland,0.015037593984962405
Elite 8,Final Four,15,FDU,0.007518796992481203
Elite 8,Final Four,6,Washington,0.007518796992481203
Elite 8,Final Four,13,Idaho,0.007518796992481203
Elite 8,Final Four,14,Charleston,0.007518796992481203
Elite 8,Final Four,15,Holy Cross,0.007518796992481203
Elite 8,Final Four,9,Virginia Tech,0.007518796992481203
Elite 8,Final Four,8,Oregon,0.007518796992481203
Elite 8,Final Four,13,W Illinois,0.007518796992481203
Elite 8,Final Four,12,James Madison,0.007518796992481203
Elite 8,Final Four,5,Ole Miss,0.007518796992481203
Elite 8,Final Four,6,Alabama,0.007518796992481203
Elite 8,Final Four,9,USC,0.007518796992481203
Elite 8,Final Four,10,Villanova,0.007518796992481203
Elite 8,Final Four,7,Texas Tech,0.007518796992481203
Elite 8,Final Four,6,Notre Dame,0.007518796992481203
Elite 8,Final Four,9,Princeton,0.007518796992481203
Final Four,Championship,3,Duke,0.09022556390977443
Final Four,Championship,2,LSU,0.06015037593984962
Final Four,Championship,2,Iowa,0.05263157894736842
Final Four,Championship,4,West Virginia,0.05263157894736842
Final Four,Championship,5,Michigan St,0.045112781954887216
Final Four,Championship,3,TCU,0.045112781954887216
Final Four,Championship,2,Michigan,0.03759398496240601
Final Four,Championship,3,Louisville,0.03759398496240601
Final Four,Championship,2,Vanderbilt,0.03759398496240601
Final Four,Championship,3,Ohio State,0.022556390977443608
Final Four,Championship,4,Oklahoma,0.022556390977443608
Final Four,Championship,8,Oklahoma St,0.022556390977443608
Final Four,Championship,4,North Carolina,0.015037593984962405
Final Four,Championship,7,NC State,0.015037593984962405
Final Four,Championship,12,Gonzaga,0.007518796992481203
Final Four,Championship,9,Syracuse,0.007518796992481203
Final Four,Championship,6,Baylor,0.007518796992481203
Final Four,Championship,12,Murray St,0.007518796992481203
Final Four,Championship,11,Rhode Island,0.007518796992481203
Final Four,Championship,15,Holy Cross,0.007518796992481203
Final Four,Championship,10,Colorado,0.007518796992481203
Final Four,Championship,4,Minnesota,0.007518796992481203
Final Four,Championship,7,Texas Tech,0.007518796992481203
Championship,N/A,5,Michigan St,0.03007518796992481
Championship,N/A,3,Duke,0.022556390977443608
Championship,N/A,2,Michigan,0.022556390977443608
Championship,N/A,3,Louisville,0.022556390977443608
Championship,N/A,4,West Virginia,0.022556390977443608
Championship,N/A,8,Oklahoma St,0.015037593984962405
Championship,N/A,6,Baylor,0.007518796992481203
Championship,N/A,12,Murray St,0.007518796992481203
Championship,N/A,2,Iowa,0.007518796992481203
Championship,N/A,2,Vanderbilt,0.007518796992481203
Championship,N/A,4,Oklahoma,0.007518796992481203
Championship,N/A,2,LSU,0.007518796992481203
Championship,N/A,4,North Carolina,0.007518796992481203
